,,0x13,0C13,氛围灯亮度控制,CarCabinManager,ID_BODY_LIGHT_ATMO_BRIGHTNESS_CTR,0x21403409(557855753),BODY_LIGHT_ATMO_BRIGHTNESS_CTR,HU_AtmosphereLightBrightnessCtr,,,1,"0x0=Off； 
0x1~0x64=1%~100%； 
0x65=Hold；",Master\C281ICA1PHEV\S203ICA1PHEV\C589PHEV\C589-2\C589ICA1\S203-2\C281-3\C589-G2\S203-G\G393\C589EV\CD569-PHEV\CD569PHEV-ICA\CD569-DA\CD569-1\CD569-2\S202-ICA\S203\S203SVP\S203-1\S203ICA1-ICE\S311PHEV\C211-MCA-rr\S111 MCA 2022年年度款\S111-ICA2-RDE\C211-ICA-2（短平快）\C301-ICA2\S301-MCA\S301-MCA-2\S302-ICA2\S111-G\S111-MX,Master\281MCA2\C928\C928G\C318,C857/C857海外,Master\J90K,,,,否,,MPU,MCU,√,MPU_BODY_LIGHT_ATMO_BRIGHTNESS_CTR,,,,,,,,,,,,,,,
,,0x14,0C14,氛围灯颜色条控制,CarCabinManager,ID_BODY_LIGHT_ATMO_COLOR_CTR,0x21403408(557855752),BODY_LIGHT_ATMO_COLOR_CTR,HU_AtmosphereLightColorBarCtr,,,1,"0x0 =Inactive；
0x01~0x40=1~64；
0x41=Hold；",Master\C281（H15T）燃油基础款\C281-RDE\C281-RED-PHEV\C281ICA1ICE\C281PHEV\S401-MCA2\S311 MCA\S311ICA5\C301-MCA\C589\C589-1\S311MCA-IGUF\C589_IGUF\C589-RU\S311ICA5-G\C301-G\C281ICA1PHEV\S203ICA1PHEV\C589PHEV\C589-2\C589ICA1\S203-2\C281-3\C589-G2\S203-G\G393\C589EV\CD569-PHEV\CD569PHEV-ICA\CD569-DA\CD569-1\CD569-2\S202-ICA\S203\S203SVP\S203-1\S203ICA1-ICE\S311PHEV\C211-MCA-rr\S111 MCA 2022年年度款\S111-ICA2-RDE\C211-ICA-2（短平快）\C301-ICA2\S301-MCA\S301-MCA-2\S302-ICA2\S111-G\S111-MX,Master\281MCA2\C928\C928G\C318,C857/C857海外,Master\J90K,,,,否,,MPU,MCU,√,MPU_BODY_LIGHT_ATMO_COLOR_CTR,,,,,,,,,,,,,,,
,,0x15,0C15,氛围灯节点控制,CarCabinManager,ID_BODY_LIGHT_NODE_CTL,0x21700A2E(560990766),BODY_LIGHT_NODE_CTL,HU_AtmoLightNodeCtr,,,3,Bit0=0； Bit1~Bit23: 0=不响应控制，1=响应控制； Bit0=Inactive/Active； Bit1=AtmoLight1； Bit2=AtmoLight2； ... Bit23=AtmoLight23；,Master\C281（H15T）燃油基础款\C281-RDE\C281-RED-PHEV\C281ICA1ICE\C281PHEV\S401-MCA2\S311 MCA\S311ICA5\C301-MCA\C589\C589-1\S311MCA-IGUF\C589_IGUF\C589-RU\S311ICA5-G\C301-G\C281ICA1PHEV\S203ICA1PHEV\C589PHEV\C589-2\C589ICA1\S203-2\C281-3\C589-G2\S203-G\G393\C589EV\CD569-PHEV\CD569PHEV-ICA\CD569-DA\CD569-1\CD569-2\S202-ICA\S203\S203SVP\S203-1\S203ICA1-ICE\S311PHEV\C211-MCA-rr\S111 MCA 2022年年度款\S111-ICA2-RDE\C211-ICA-2（短平快）\C301-ICA2\S301-MCA\S301-MCA-2\S302-ICA2\S111-G\S111-MX,Master\281MCA2\C928\C928G\C318,C857/C857海外,Master\J90K,,,,否,,MPU,MCU,√,MPU_BODY_LIGHT_NODE_CTL,,,,,,,,,,,,,,,
,,0x16,0C16,时序迎送宾灯光模式,CarCabinManager,ID_BODY_LIGHT_WELCOME_LIGHT_MODE,0x21403423(557855779),BODY_LIGHT_WELCOME_LIGHT_MODE,HU_WelcomeLightMode,,,1,"0x0=inactive
0x1=off
0x2=on mode1
0x3=on mode2 
0x4=on mode3",Master\C281（H15T）燃油基础款\C281-RDE\C281-RED-PHEV\C281ICA1ICE\C281PHEV\S401-MCA2\S311 MCA\S311ICA5\C301-MCA\C589\C589-1\S311MCA-IGUF\C589_IGUF\C589-RU\S311ICA5-G\C301-G\C281ICA1PHEV\S203ICA1PHEV\C589PHEV\C589-2\C589ICA1\S203-2\C281-3\C589-G2\S203-G\G393\C589EV\CD569-PHEV\CD569PHEV-ICA\CD569-DA\CD569-1\CD569-2\S202-ICA\S203\S203SVP\S203-1\S203ICA1-ICE\S311PHEV\C211-MCA-rr\S111 MCA 2022年年度款\S111-ICA2-RDE\C211-ICA-2（短平快）\C301-ICA2\S301-MCA\S301-MCA-2\S302-ICA2\S111-G\S111-MX,Master\281MCA2\C928\C928G\C318,C857/C857海外,Master\J90K,,,,否,,MPU,MCU,,MPU_BODY_LIGHT_WELCOME_LIGHT_MODE,,,,,,,,,,,,,,,
,,0x17,0C17,氛围灯设置集合,CarCabinManager,ID_BODY_LIGHT_ATMO_SET,0x21703452(561001554),BODY_LIGHT_ATMO_SET,"HU_AtmosphereLightColorBarCtr
HU_AtmosphereLightBrightnessCtr
HU_AtmoLightNodeCtr
HU_SceneModeControl",,,6,"data[0]:HU_AtmosphereLightColorBarCtr
data[1]:HU_AtmosphereLightBrightnessCtr
data[2]-byte[4]:HU_AtmoLightNodeCtr
data[5]:HU_SceneModeControl",Master\C281（H15T）燃油基础款\C281-RDE\C281-RED-PHEV\C281ICA1ICE\C281PHEV\S401-MCA2\S311 MCA\S311ICA5\C301-MCA\C589\C589-1\S311MCA-IGUF\C589_IGUF\C589-RU\S311ICA5-G\C301-G\C281ICA1PHEV\S203ICA1PHEV\C589PHEV\C589-2\C589ICA1\S203-2\C281-3\C589-G2\S203-G\G393\C589EV\CD569-PHEV\CD569PHEV-ICA\CD569-DA\CD569-1\CD569-2\S202-ICA\S203\S203SVP\S203-1\S203ICA1-ICE\S311PHEV\C211-MCA-rr\S111 MCA 2022年年度款\S111-ICA2-RDE\C211-ICA-2（短平快）\C301-ICA2\S301-MCA\S301-MCA-2\S302-ICA2\S111-G\S111-MX,Master\281MCA2\C928\C928G\C318,C857/C857海外,Master\J90K,,,,否,,MPU,MCU,,MPU_BODY_LIGHT_ATMO_SET,,,,,,,,,,,,,,,
,,0x18,0C18,前贯穿灯常亮设置,CarCabinManager,ID_BODY_LIGHT_FTHROUTH_LAMP,0x21403458(557855832),BODY_LIGHT_FTHROUTH_LAMP,HU_FthrouthLampCtr,,,1,0x0=Inactive；0x1= ON；0x2= OFF；0x3=Reserved,Master\C211-MCA-rr\S111 MCA 2022年年度款\S111-ICA2-RDE\C211-ICA-2（短平快）\C301-ICA2\S301-MCA\S301-MCA-2\S302-ICA2\S111-G\S111-MX,Master\281MCA2\C928\C928G\C318,C857/C857海外,Master\J90K,,,,否,,MPU,MCU,,MPU_BODY_LIGHT_FTHROUTH_LAMP,,,,,,,,,,,,,,,
,,0x19,0C19,发光表面设置,CarCabinManager,ID_BODY_ACTIVE_LIGHT,0x2940348A(692073610),BODY_ACTIVE_LIGHT,"HU_ActiveLightMusicMode
HU_ActiveLight_Self_defining",,,2,"data[0]=0x00,data[1]=HU_ActiveLightMusicMode(0x0=Inactive；0x1=默认模式；0x2=呼吸模式；0x3=流水模式；0x4=纽约模式；0x5=巴黎模式；0x6=东京模式；0x7=上海模式)
data[0]=0x01,data[1]=HU_ActiveLight_Self_defining(0x0=Inactive；0x1=场景联动；0x2=语音唤醒；0x3=语音识别；0x4=语音播报；0x5=呼吸 0x6-0xF=Reserved)",Master\C281（H15T）燃油基础款\C281-RDE\C281-RED-PHEV\C281ICA1ICE\C281PHEV\S401-MCA2\S311 MCA\S311ICA5\C301-MCA\C589\C589-1\S311MCA-IGUF\C589_IGUF\C589-RU\S311ICA5-G\C301-G\C281ICA1PHEV\S203ICA1PHEV\C589PHEV\C589-2\C589ICA1\S203-2\C281-3\C589-G2\S203-G\G393\C589EV\S311PHEV,Master\281MCA2\C928\C928G\C318,C857/C857海外,Master\J90K,,,,否,,MPU,MCU,,,,,,,,,,,,,,,,,
,,0x1A,0C1A,氛围灯颜色设置信号,CarCabinManager,ID_HU_ATMO_SPHERE_LIGHT_COLOR_SET,0x21403607(557856263),HU_ATMO_SPHERE_LIGHT_COLOR_SET,HU_AtmosphereLightColorSet,,,1,"0x0=inactive；
0x1=Ice blue；
 0x2=Deep Blue；
0x3=Green；
0x4=purple；
0x5=Orange；
0x6=Red；
0x7=Light blue",,Master\C318,,,,,否,否,,MPU,MCU,,,,,,,,,,,,,,,,,
,,0x21,0C21,音乐灯光秀状态,CarCabinManager,ID_BODY_LIGHT_HU_MUSIC_STATES,0x21403492(557855890),BODY_LIGHT_HU_MUSIC_STATES,HU_musicstates,,,1,"0x0=inactive；
0x1=ON；
0x2=OFF;
0x3=Reserved",Master\C281（H15T）燃油基础款\C281-RDE\C281-RED-PHEV\C281ICA1ICE\C281PHEV\S401-MCA2\S311 MCA\S311ICA5\C301-MCA\C589\C589-1\S311MCA-IGUF\C589_IGUF\C589-RU\S311ICA5-G\C301-G\C281ICA1PHEV\S203ICA1PHEV\C589PHEV\C589-2\C589ICA1\S203-2\C281-3\C589-G2\S203-G\G393\C589EV\S311PHEV,Master\281MCA2\C928\C928G\C318,C857/C857海外,Master\J90K,,,,否,,MPU,MPU,,MCU_BODY_LIGHT_HU_MUSIC_STATES,,,,,,,,,,,,,,,
,,0x22,0C22,灯光秀开关请求,CarCabinManager,ID_BL_MUSIC_PLAY_SIGNAL,0x21403494(557855892),BL_MUSIC_PLAY_SIGNAL,HU_BLMusicPlayRequestSignal,,,1,"0x0=inactive；
0x1==BL start；
0x2==BL End;
0x3=StarSign",Master\C281（H15T）燃油基础款\C281-RDE\C281-RED-PHEV\C281ICA1ICE\C281PHEV\S401-MCA2\S311 MCA\S311ICA5\C301-MCA\C589\C589-1\S311MCA-IGUF\C589_IGUF\C589-RU\S311ICA5-G\C301-G\C281ICA1PHEV\S203ICA1PHEV\C589PHEV\C589-2\C589ICA1\S203-2\C281-3\C589-G2\S203-G\G393\C589EV\S311PHEV,Master\281MCA2\C928\C928G\C318,C857/C857海外,Master\J90K,,,,否,,MPU,MPU,,MCU_HU_BL_MUSIC_PLAY_REQUEST_SIGNAL,,,,,,,,,,,,,,,
,,0x23,0C23,灯光相关信号设置,CarCabinManager,ID_BODY_LIGHT_SET_ALL,0x294034B0(692073648),BODY_LIGHT_SET_ALL,"HU_SetLogoLight 徽标灯设置
HU_ALBreatheMode 氛围灯呼吸模式控制
HU_ALDriveModeLinkReq 氛围灯驾驶模式随动开关控制
HU_ALWheelModeLinkReq 氛围灯驱动形式随动开关控制
HU_ALWelcomeLlightReq 氛围灯迎宾灯光开关控制
HU_UnlockLogoColorSet 徽标灯颜色设置
HU_UnlockLogoModeSet 徽标灯模式设置
HU_UnlockHandleColorSet 解锁门把手灯颜色设置
HU_UnlockHandleModeSet 解锁门把手灯模式设置
HU_DLPSet  DLP大灯开启和关闭设置
HU_DLPDayDetectSet DLP环境光感应设置
HU_DLPTurnLightSet 转向灯DLP联动设置
ProjectionAngleAdjstReq DLP投射角度请求
HU_WelcomeLightSet1 分级迎送宾灯光开关设置
OdpBrtnsAdjstReq LED驱动亮度输出等级
DmdSourceSelReq 播放源设置
ProjectionStateReq 左投影开关设置
DmdDutyReq DMD占空比设置
HU_DayLightSet日间行车灯设置
DLP_PartnerReq 伴侣模组打开请求(C857)",,,2,"data[0]=0x00,data[1]=HU_SetLogoLight(0x0=Inactive ;0x1=ON;0x2=OFF;0x3=Reserved)
data[0]=0x01,data[1]=HU_ALBreatheMode (0x0=Inactive；0x1=OFF；0x2=1s；0x3=2s；0x4=3s；0x5=4s；0x6=5s；0x7=6s)
data[0]=0x02,data[1]=HU_ALDriveModeLinkReq(0x0=Inactive；0x1=off；0x2=on；0x3=预留；)
data[0]=0x03,data[1]=HU_ALWheelModeLinkReq(0x0=Inactive；0x1=off；0x2=on；0x3=预留；)
data[0]=0x04,data[1]=HU_ALWelcomeLlightReq(0x0=Inactive；0x1=off；0x2=on；0x3=预留； )
data[0]=0x05,data[1]=HU_UnlockLogoColorSet(0x0=Invalid；0x01~0x40=1~64；C857项目)
data[0]=0x06,data[1]=HU_UnlockLogoModeSet(0x0=inactive；0x1=七彩流光；0x2=呼吸；0x3=常亮；C857项目)
data[0]=0x07,data[1]=HU_UnlockHandleColorSet(0x0=Invalid；0x01~0x40=1~64；C857项目)
data[0]=0x08,data[1]=HU_UnlockHandleModeSet(0x0=inactive；0x1=七彩流光；0x2=呼吸；0x3=常亮；C857项目)
data[0]=0x09,data[1]=HU_DLPSet(0x0 = inactive；0x1 = ON；0x2 = OFF；0x3 = Reserved；C857项目)
data[0]=0x0A,data[1]=HU_DLPDayDetectSet(0x0=inactive；0x1=On；0x2=Off；0x3=Reserved；C857项目)
data[0]=0x0B,data[1]=-----
data[0]=0x0C,data[1]=HU_DLPTurnLightSet(0x0=inactive；0x1=On；0x2=Off；0x3=Reserved；C857项目)
data[0]=0x0D,data[1]=ProjectionAngleAdjstReq(0x0=level0（投地）；0x1=level1（投墙）；0x2=level3（水平）；0x3~0xF=InvalidC857项目)
data[0]=0x0E,data[1]=HU_WelcomeLightSet1(0x0=inactive；0x1=On；0x2=Off；0x3=reserve)(C857项目)
data[0]=0x0F,data[1]=OdpBrtnsAdjstReq(0~100=level0~level100；101 ~ 127=Invalid；)(C857项目)
data[0]=0x10,data[1]=DmdSourceSelReq(0x0=Invalid ；0x1=welcome image1 ；0x2=video ；0x3=welcome image2 ；0x4=welcome image3 ；0x5=welcome image4 ；0x6-0xF=reserved；)(C857项目)
data[0]=0x11,data[1]=ProjectionStateReq 左投影开关设置(0x0=invalid；0x1=On；0x2=Off；0x3-0xF=Reserved；)(C857项目)
data[0]=0x12,data[1]=DmdDutyReq DMD占空比设置(0~100=占空比0%~100% ；101~127=Invalid；)(C857项目)
data[0]=0x13,data[1]=HU_DayLightSet 日间行车灯设置（赛博之眼）(0x0=inactive；0x1=Off；0x2=On；0x3=Reserved；)(C857项目)
data[0]=0x14,data[1]=DLP_PartnerReq 伴侣模组打开请求(0x1=OFF；0x2=ON)(C857项目)
data[0]=0x15,data[1]=HU_CpillarCirLampChrgCtrl C柱环形灯充放电提醒控制(0x0=Inactive；0x1=关闭；0x2=开启)(C857项目)
data[0]=0x16,data[1]=HU_CpillarCirLampLSOCSet C柱环形灯滑点（低）设置SOC值(0x0=Inactive；0x1-0x63=1%-99%；0x64-0xFE=Reserved；0xFF=Invalid)(C857项目)
data[0]=0x17,data[1]=HU_CpillarCirLampHSOCSet C柱环形灯滑点（高）设置SOC值(0x0=Inactive；0x1-0x63=1%-99%；0x64-0xFE=Reserved；0xFF=Invalid)(C857项目)",Master\C281（H15T）燃油基础款\C281-RDE\C281-RED-PHEV\C281ICA1ICE\C281PHEV\S401-MCA2\S311 MCA\S311ICA5\C301-MCA\C589\C589-1\S311MCA-IGUF\C589_IGUF\C589-RU\S311ICA5-G\C301-G\C281ICA1PHEV\S203ICA1PHEV\C589PHEV\C589-2\C589ICA1\S203-2\C281-3\C589-G2\S203-G\G393\C589EV\CD569-PHEV\CD569PHEV-ICA\CD569-DA\CD569-1\CD569-2\S311PHEV,Master\281MCA2\C928\C928G\C318,C857/C857海外,Master\J90K,,,,否,,MPU,MPU,,,,,,,,,,,,,,,,,
,,0x24,0C24,氛围灯256色颜色条设置,CarCabinManager,ID_BODY_LIGHT_ATMO_COLOR_256,0x2140356D(557856109),BODY_LIGHT_ATMO_COLOR_256,HU_AtmosphereLightCorSet_256,,,2,"0x0 =Inactive；
0x1~0x100=1~256；0x101~1FF=Reserved",,Master\281MCA2\C928\C928G,,Master\J90K,,,,否,,MPU,MPU,,,,,,,,,,,,,,,,,
,,0x25,0C25,氛围灯256色颜色特殊控制信号,CarCabinManager,ID_BODY_LIGHT_ATMO_COLOR_CTR_256,0x2140356E(557856110),ID_BODY_LIGHT_ATMO_COLOR_CTR_256,HU_AtmosphereLightCorCtr_256,,,2,"0x0 =Inactive；
0x1~0x100=1~256；0x101~1FF=Reserved",,Master\281MCA2\C928\C928G,,Master\J90K,,,,否,,MPU,MPU,,,,,,,,,,,,,,,,,
,,0x26,0C26,转向灯控制请求,CarCabinManager,ID_BODY_LIGHT_TURN_LIGHT_CONTROL,0x21404170(557859184),BODY_LIGHT_TURN_LIGHT_CONTROL,THU_TurnLightControlRq,,0,1,"0x0=No Request;
0x1=Hazard Light ON Request;
0x2=Left Light ON Request;
0x3=Right Light ON Request;",,,C857/C857海外,Master\J90K,,,,否,,,,,,,,,,,,,,,,,,,,
,,0x27,0C27,氛围灯相关信号设置,CarCabinManager,ID_BODY_AL_INFO_REQ,0x294035AD(692073901),BODY_AL_INFO_REQ,"HU_ALChargeLinkReq   氛围灯充电联动请求 
HU_ALFlowTypeReq    氛围灯流动形式请求
HU_ALFlowModeReq    氛围灯流动模式请求 
HU_ALGameFastRacingLinkReq     氛围灯极速狂飙随动开关请求
HU_ALGameMahjongLinkReq     氛围灯麻将随动开关请求
HU_ALGameMinesweepLinkReq     氛围灯扫雷随动开关请求
HU_ALGameGradiusLinkReq     氛围灯宇宙巡航机随动开关请求
HU_ALGameBubblePopLinkReq   氛围灯消灭泡泡随动开关请求
HU_ALGameFIRLinkReq    氛围灯五子棋随动开关请求
HU_AtmoLightThemeColor    氛围灯主题色
HU_AtmoLightColorMode    氛围灯颜色模式
HU_ALGameDestroyColorBubble   氛围灯消灭颜色泡泡
HU_ALFlowDuration     氛围灯流动时间
HU_LeftVoiceanimation   左侧语音联动氛围灯动画信号
HU_RightVoiceanimation  右侧语音联动氛围灯动画信号",,,2,"data[0]=0x00,data[1]=HU_ALChargeLinkReq   (0x0=Inactive；0x1=off；0x2=on；0x3=预留)
data[0]=0x01,data[1]=HU_ALFlowTypeReq    (0x0=Inactive；0x1=OFF；0x2=左流；0x3=右流；0x4=分散流；0x5=汇聚流；0x6-7=保留)
data[0]=0x02,data[1]=HU_ALFlowModeReq    (0x0=Inactive；0x1=OFF； 0x2=流水模式；0x3=流星模式；)
data[0]=0x03,data[1]=HU_ALGameFastRacingLinkReq  (0x0=Inactive；0x1=off；0x2=on；0x3=预留；)
data[0]=0x04,data[1]=HU_ALGameMahjongLinkReq    (0x0=Inactive；0x1=off；0x2=on；0x3=预留；)
data[0]=0x05,data[1]=HU_ALGameMinesweepLinkReq  (0x0=Inactive；0x1=off；0x2=on；0x3=预留；)
data[0]=0x06,data[1]=HU_ALGameGradiusLinkReq    (0x0=Inactive；0x1=off；0x2=on；0x3=预留；)
data[0]=0x07,data[1]=HU_ALGameBubblePopLinkReq  (0x0=Inactive；0x1=off；0x2=on；0x3=预留；)
data[0]=0x08,data[1]=HU_ALGameFIRLinkReq        (0x0=Inactive；0x1=off；0x2=on；0x3=预留；)
data[0]=0x09,data[1]=HU_AtmoLightThemeColor   (0x0=Inactive；0x1=OFF；0x2=GreenBambooPoetry青竹诗意；0x3=DeepSeaTranquility深海静谧；0x4=GoldenGlow金芒暖光；0x5=FlamingRedGlittering火红熠熠；0x6~0x7= Reserved)
data[0]=0x0A,data[1]=HU_AtmoLightColorMode    (0x0=Inactive；0x1=OFF；0x2=ThemeColor主题色；0x3=CustomizedColor自定义色)
data[0]=0x0B,data[1]=HU_ALGameDestroyColorBubble (0x0=Inactive；0x1=OFF；0x2=消灭绿色泡泡；0x3=消灭黄色泡泡；0x4=消灭紫色泡泡；0x5=消灭蓝色泡泡；0x6=消灭褐色泡泡；0x7=预留；)   
data[0]=0x0C,data[1]=HU_ALFlowDuration 氛围灯流动时间(0x0=Inactive；0x1=Off；0x2=快速；0x3=适中；0x4=慢速；0x5=Reserved；0x6=Reserved；0x7=Reserved)
data[0]=0x0D,data[1]=HU_LeftVoiceanimation 左侧语音联动氛围灯动画信号 (0x0=off；0x1=动画1；0x2=动画2；0x3=动画3；0x4-0x6=Reserved)
data[0]=0x0E,data[1]=HU_RightVoiceanimation 右侧语音联动氛围灯动画信号 (0x0=off；0x1=动画1；0x2=动画2；0x3=动画3；0x4-0x6=Reserved)",,,,Master\J90K,,,是,否,,MPU,MCU,,,,,,,,,,,,,,,,,
,,0x28,0C28,主色_氛围灯256色颜色条控制,CarCabinManager,ID_HU_PRIATMOS_PHERE_LIGHTCOR_SET,0x2140362E(557856302）,HU_PRIATMOS_PHERE_LIGHTCOR_SET, HU_PriAtmosphereLightCorSet_256 主色_氛围灯256色颜色条控制,,,2,0x0 =Inactive；0x1~0x100=1~256；0x101~1FF=Reserved,,Master\281MCA2,,,,,否,否,,MPU,MCU,,,,,,,,,,,,,,,,,
,,0x29,0C29,辅色 氛围灯256色颜色条控制,CarCabinManager,ID_HU_AUXATMOS_PHERE_LIGHTCOR_SET,0x2140362F(557856303),HU_AUXATMOS_PHERE_LIGHTCOR_SET,HU_AuxAtmospherelightCorSet_256辅色 氛围灯256色颜色条控制,,,2,0x0 =Inactive；0x1~0x100=1~256；0x101~1FF=Reserved,,Master\281MCA2,,,,,否,否,,MPU,MCU,,,,,,,,,,,,,,,,,
,,0x2A,0C2A,氛围灯模式控制,CarCabinManager,ID_HU_AL_MODE_REQ,0x21403630(557856304),HU_AL_MODE_REQ,HU_ALModeReq 氛围灯模式控制,,,1,0x0=Inactive；0x1=OFF；0x2=静态； 0x3=呼吸；0x4=炫彩；0x5=星辉流水；0x6=炫彩流水；0x7=撞色流水；0x8~0xF=reserved,,Master\281MCA2,,,,,否,否,,MPU,MCU,,,,,,,,,,,,,,,,,
,,0x2B,0C2B,氛围灯主色灯头控制,CarCabinManager,ID_HU_PRIATMO_LIGHT_NODE_CTR, 0x21703631(561002033),HU_PRIATMO_LIGHT_NODE_CTR,HU_PriAtmoLightNodeCtr,,,3,Bit0=0；Bit1~Bit23: 0=不响应控制，1=响应控制；Bit0=Inactive/Active；Bit1=AtmoLight1；Bit2=AtmoLight2；...;Bit23=AtmoLight23；,,Master\281MCA2,,,,,否,否,,MPU,MCU,,,,,,,,,,,,,,,,,
,,0x2C,0C2C,氛围灯辅色灯头控制,CarCabinManager,ID_HU_AUATMO_LIGHT_NODE_CTR,0x21703632(561002034),HU_AUATMO_LIGHT_NODE_CTR,HU_AuxAtmolightNodeCtr,,,3,Bit0=0；Bit1~Bit23: 0=不响应控制，1=响应控制；Bit0=Inactive/Active；Bit1=AtmoLight1；Bit2=AtmoLight2；...;Bit23=AtmoLight23；,,Master\281MCA2,,,,,否,否,,MPU,MCU,,,,,,,,,,,,,,,,,
,,0x2D,0C2D,主色氛围灯256色颜色特殊控制信号,CarCabinManager,ID_HU_PRIATMOS_PHERE_LIGHT_CORCTR,0x21403633(557856307),HU_PRIATMOS_PHERE_LIGHT_CORCTR,HU_PriAtmosphereLightCorCtr_256,,,2,0x0 =Inactive；0x1~0x100=1~256；0x101~1FF=Reserved,,Master\281MCA2,,,,,否,否,,MPU,MCU,,,,,,,,,,,,,,,,,
,,0x2E,0C2E,辅色氛围灯256色颜色特殊控制信号,CarCabinManager,ID_HU_AUXATMOS_PHERE_LIGHT_CORCTR,0x21403634(557856308),HU_AUXATMOS_PHERE_LIGHT_CORCTR,HU_AuxAtmosphereLightCorCtr_256,,,2,0x0 =Inactive；0x1~0x100=1~256；0x101~1FF=Reserved,,Master\281MCA2,,,,,否,否,,MPU,MCU,,,,,,,,,,,,,,,,,
,,0x2F,0C2F,撞色音乐律动模式信号,CarCabinManager,ID_HU_COLOR_CONTRAST_MUSIC_PHY_MODE,0x21403635(557856309),HU_COLOR_CONTRAST_MUSIC_PHY_MODE,HU_ColorContrastMusicRhyMode,,,1,0x0=Inactive；0x1=OFF；0x2=随当前颜色； 0x3=多彩律动；0x4=星辉律动；0x5=炫彩律动；0x6=撞色律动；0x7~0xF=reserved,,Master\281MCA2,,,,,否,否,,MPU,MCU,,,,,,,,,,,,,,,,,
,,0x30,0C30,车外语音灯光联动设置信号,CarCabinManager,ID_THU_VOICE_LIGHT_LINK_SET,0x21403636(557856310),THU_VOICE_LIGHT_LINK_SET,THU_VoiceLightLinkSet,,,1,0x0=Inactive；0x1=类型1；0x2=类型2；0x3=类型3；0x4=OFF；0x5~0x7=reserved；,,,,Master\J90K,,,否,否,,MPU,MCU,,,,,,,,,,,,,,,,,
,,0x31,0C31,多车联动灯光房间相关设置信号,CarCabinManager,ID_HU_MULTI_SHOW_END_COMPLETE,0x29403639(692074041),HU_MULTI_SHOW_END_COMPLETE,"HU_QuitMultiShowReq 退出多车联动房间请求   
HU_MultiShowEnd    多车联动灯光结束    	  
HU_LoadComplete   多车联动灯光秀加载完成   ",,,2," data[0]=0x0,  data[1]=HU_QuitMultiShowReq 退出多车联动房间请求(0x0=inactive; 0x1=quit;)
 data[0]=0x1,  data[1]=HU_MultiShowEnd  多车联动灯光结束   (0x0=inactive;0x1=end;)
 data[0]=0x2,  data[1]=HU_LoadComplete 多车联动灯光秀加载完成   	(0x0=inactive;0x1=complete;)",,Master\281MCA2,,,,,是,否,,MPU,MCU,,,,,,,,,,,,,,,,,
,,0x33,0C33,氛围灯主色亮度控制,CarCabinManager,ID_PRI_ATMOS_PHERE_LIGHT_BRIGHTNESS,0x2140364E(557856334),PRI_ATMOS_PHERE_LIGHT_BRIGHTNESS,HU_PriAtmosphereLightBrightnessCtr,,,1,0x0=Off； 0x1~0x64=1%~100%； 0x65=Hold；0x66~7F=Reserved；,,Master\281MCA2,,,,,否,否,,MPU,MCU,,,,,,,,,,,,,,,,,
,,0x34,0C34,氛围灯辅色亮度控制,CarCabinManager,ID_AUX_ATMOS_PHERE_LIGHT_BRIGHTNESS,0x2140364F(557856335),AUX_ATMOS_PHERE_LIGHT_BRIGHTNESS,HU_AuxAtmosphereLightBrightnessCtr,,,1,0x0=Off； 0x1~0x64=1%~100%； 0x65=Hold；0x66~7F=Reserved；,,Master\281MCA2,,,,,否,否,,MPU,MCU,,,,,,,,,,,,,,,,,
,,0x35,0C35,氛围灯音乐律动模式控制,CarCabinManager,ID_AL_MODEQEQ__MUSIC,0x21403650(557856336),AL_MODEQEQ__MUSIC,HU_ALModeReqMusicreq,,,1,0x0=Inactive；0x1=撞色呼吸；0x2=撞色流水; 0x3~0xF=reserved,,Master\281MCA2,,,,,否,否,,MPU,MCU,,,,,,,,,,,,,,,,,
,,0x36,0C36,快充灯光秀设置,CarCabinManager,ID_FAST_CHARGING_LI_SET,0x2140366C(557856364),FAST_CHARGING_LI_SET,HU_FastChargingLiSet 快充灯光秀设置,,,1,VehiclePropertyValue,,,,Master\J90K,,充电灯光秀,否,是,,MPU,MCU,,,,,,,,,,,,,,,,,
